dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,7.004313,5.536167,5.859630,0.992660,-0.997340,-1.000000,5.563106
0.020000,7.018768,5.522855,5.879283,0.972660,-1.000000,-0.132992,5.514656
0.020000,7.032285,5.509148,5.898536,0.952660,-1.000000,0.000000,5.466980
0.020000,7.044875,5.495117,5.917390,0.932660,-1.000000,-0.000000,5.420484
0.020000,7.056557,5.480834,5.935843,0.912660,-1.000000,0.000000,5.375513
0.020000,7.067358,5.466370,5.953896,0.892660,-1.000000,-0.000000,5.332336
0.020000,7.077315,5.451794,5.971549,0.872660,-1.000000,-0.000000,5.291150
0.020000,7.086466,5.437169,5.988802,0.852660,-1.000000,0.000000,5.252079
0.020000,7.094856,5.422554,6.005655,0.832660,-1.000000,0.000000,5.215185
0.020000,7.102531,5.408002,6.022109,0.812660,-1.000000,-0.000000,5.180478
0.020000,7.109538,5.393559,6.038162,0.792660,-1.000000,0.000000,5.147927
0.020000,7.115923,5.379268,6.053815,0.772660,-1.000000,0.000000,5.117469
0.020000,7.121733,5.365165,6.069068,0.752660,-1.000000,0.000000,5.089019
0.020000,7.127010,5.351282,6.083921,0.732660,-1.000000,-0.000000,5.062478
0.020000,7.131798,5.337645,6.098375,0.712660,-1.000000,0.000000,5.037742
0.020000,7.136135,5.324278,6.112428,0.692660,-1.000000,-0.000000,5.014698
0.020000,7.140059,5.311201,6.126081,0.672660,-1.000000,-0.000000,4.993239
0.020000,7.143604,5.298431,6.139334,0.652660,-1.000000,0.000000,4.973259
0.020000,7.146802,5.285982,6.152187,0.632660,-1.000000,-0.000000,4.954655
0.020000,7.149684,5.273868,6.164641,0.612660,-1.000000,0.000000,4.937331
0.020000,7.152277,5.262097,6.176694,0.592660,-1.000000,0.000000,4.921197
0.020000,7.154607,5.250679,6.188347,0.572660,-1.000000,0.000000,4.906168
0.020000,7.156696,5.239621,6.199600,0.552660,-1.000000,-0.000000,4.892168
0.020000,7.158567,5.228931,6.210453,0.532660,-1.000000,0.000000,4.879125
0.020000,7.160238,5.218612,6.220907,0.512660,-1.000000,-0.000000,4.866973
0.020000,7.161730,5.208671,6.230960,0.492660,-1.000000,-0.000000,4.855652
0.020000,7.163058,5.199106,6.240616,0.473007,-0.982660,0.867008,4.845103
0.020000,7.164239,5.189913,6.249884,0.453753,-0.962660,1.000000,4.835269
0.020000,7.165287,5.181089,6.258771,0.434900,-0.942660,1.000000,4.826098
0.020000,7.166217,5.172627,6.267284,0.416447,-0.922660,1.000000,4.817540
0.020000,7.167040,5.164520,6.275433,0.398394,-0.902660,1.000000,4.809553
0.020000,7.167766,5.156763,6.283224,0.380741,-0.882660,1.000000,4.802095
0.020000,7.168407,5.149348,6.290666,0.363487,-0.862660,1.000000,4.795131
0.020000,7.168971,5.142269,6.297767,0.346634,-0.842660,1.000000,4.788629
0.020000,7.169466,5.135519,6.304536,0.330181,-0.822660,1.000000,4.782556
0.020000,7.169899,5.129091,6.310979,0.314128,-0.802660,1.000000,4.776885
0.020000,7.170278,5.122976,6.317105,0.298475,-0.782660,1.000000,4.771591
0.020000,7.170608,5.117169,6.322922,0.283221,-0.762660,1.000000,4.766650
0.020000,7.170894,5.111660,6.328437,0.268368,-0.742660,1.000000,4.762041
0.020000,7.171142,5.106443,6.333660,0.253915,-0.722660,1.000000,4.757743
0.020000,7.171356,5.101510,6.338598,0.239862,-0.702660,1.000000,4.753738
0.020000,7.171540,5.096853,6.343259,0.226209,-0.682660,1.000000,4.750008
0.020000,7.171698,5.092464,6.347650,0.212955,-0.662660,1.000000,4.746539
0.020000,7.171832,5.088336,6.351781,0.200102,-0.642660,1.000000,4.743315
0.020000,7.171946,5.084460,6.355659,0.187649,-0.622660,1.000000,4.740322
0.020000,7.172042,5.080829,6.359291,0.175596,-0.602660,1.000000,4.737547
0.020000,7.172124,5.077435,6.362686,0.163943,-0.582660,1.000000,4.734978
0.020000,7.172191,5.074269,6.365853,0.152690,-0.562660,1.000000,4.732604
0.020000,7.172248,5.071324,6.368798,0.141836,-0.542660,1.000000,4.730415
0.020000,7.172294,5.068593,6.371530,0.131383,-0.522660,1.000000,4.728400
0.020000,7.172332,5.066066,6.374057,0.121330,-0.502660,1.000000,4.726549
0.020000,7.172363,5.063736,6.376387,0.111677,-0.482660,1.000000,4.724854
0.020000,7.172388,5.061595,6.378528,0.102424,-0.462660,1.000000,4.723306
0.020000,7.172408,5.059635,6.380488,0.093570,-0.442660,1.000000,4.721897
0.020000,7.172424,5.057848,6.382275,0.085117,-0.422660,1.000000,4.720618
0.020000,7.172437,5.056227,6.383897,0.077064,-0.402660,1.000000,4.719464
0.020000,7.172446,5.054762,6.385362,0.069411,-0.382660,1.000000,4.718425
0.020000,7.172453,5.053446,6.386677,0.062158,-0.362660,1.000000,4.717495
0.020000,7.172459,5.052272,6.387852,0.055304,-0.342660,1.000000,4.716669
0.020000,7.172463,5.051230,6.388894,0.048851,-0.322660,1.000000,4.715937
0.020000,7.172466,5.050313,6.389810,0.042798,-0.302660,1.000000,4.715296
0.020000,7.172468,5.049514,6.390609,0.037145,-0.282660,1.000000,4.714737
0.020000,7.172470,5.048824,6.391300,0.031892,-0.262660,1.000000,4.714256
0.020000,7.172471,5.048234,6.391889,0.027038,-0.242660,1.000000,4.713846
0.020000,7.172471,5.047738,6.392385,0.022585,-0.222660,1.000000,4.713501
0.020000,7.172472,5.047327,6.392797,0.018532,-0.202660,1.000000,4.713216
0.020000,7.172472,5.046993,6.393131,0.014879,-0.182660,1.000000,4.712984
0.020000,7.172472,5.046728,6.393396,0.011626,-0.162660,1.000000,4.712800
0.020000,7.172472,5.046524,6.393600,0.008772,-0.142660,1.000000,4.712659
0.020000,7.172472,5.046373,6.393751,0.006319,-0.122660,1.000000,4.712555
0.020000,7.172472,5.046267,6.393856,0.004266,-0.102660,1.000000,4.712481
0.020000,7.172472,5.046198,6.393925,0.002613,-0.082660,1.000000,4.712434
0.020000,7.172472,5.046158,6.393965,0.001360,-0.062660,1.000000,4.712406
0.020000,7.172472,5.046139,6.393984,0.000506,-0.042660,1.000000,4.712393
0.020000,7.172472,5.046134,6.393989,0.000053,-0.022660,1.000000,4.712389
0.020000,7.172472,5.046133,6.393990,0.000000,-0.002660,1.000000,4.712389
0.020000,7.172472,5.046133,6.393990,0.000000,0.000000,0.132992,4.712389
